file_name,dataset_name,split,has_target,bbox_area,target_size_bin,complexity_bin,mask_empty
irstd1k_000373.png,IRSTD_1k,train,1,60,small,low,0
irstd1k_000374.png,IRSTD_1k,train,1,228,medium,low,0
irstd1k_000377.png,IRSTD_1k,train,1,109,medium,mid,0
irstd1k_000378.png,IRSTD_1k,train,1,234,medium,mid,0
irstd1k_000379.png,IRSTD_1k,train,1,63,small,high,0
irstd1k_000380.png,IRSTD_1k,train,1,117,medium,low,0
irstd1k_000381.png,IRSTD_1k,train,1,99,medium,high,0
irstd1k_000382.png,IRSTD_1k,train,1,24,tiny,low,0
irstd1k_000384.png,IRSTD_1k,train,1,54,small,low,0
irstd1k_000385.png,IRSTD_1k,train,1,1120,medium,mid,0
irstd1k_000386.png,IRSTD_1k,train,1,162,medium,mid,0
irstd1k_000387.png,IRSTD_1k,train,1,99,medium,low,0
irstd1k_000393.png,IRSTD_1k,train,1,84,small,mid,0
irstd1k_000396.png,IRSTD_1k,train,1,187,medium,mid,0
irstd1k_000397.png,IRSTD_1k,train,1,66,small,mid,0
irstd1k_000399.png,IRSTD_1k,train,1,236,medium,mid,0
irstd1k_000400.png,IRSTD_1k,train,1,168,medium,mid,0
irstd1k_000402.png,IRSTD_1k,train,1,63,small,low,0
irstd1k_000403.png,IRSTD_1k,train,1,88,small,mid,0
irstd1k_000404.png,IRSTD_1k,train,1,93,medium,mid,0
irstd1k_000405.png,IRSTD_1k,train,1,396,medium,low,0
irstd1k_000406.png,IRSTD_1k,train,1,90,small,mid,0
irstd1k_000407.png,IRSTD_1k,train,1,40,small,high,0
irstd1k_000408.png,IRSTD_1k,train,1,36,small,high,0
irstd1k_000410.png,IRSTD_1k,train,1,57,small,high,0
irstd1k_000411.png,IRSTD_1k,train,1,78,small,high,0
irstd1k_000412.png,IRSTD_1k,train,1,81,small,high,0
irstd1k_000413.png,IRSTD_1k,train,1,62,small,high,0
irstd1k_000414.png,IRSTD_1k,train,1,49,small,high,0
irstd1k_000416.png,IRSTD_1k,train,1,34,tiny,mid,0
irstd1k_000417.png,IRSTD_1k,train,1,83,small,low,0
irstd1k_000421.png,IRSTD_1k,train,1,117,medium,low,0
irstd1k_000422.png,IRSTD_1k,train,1,60,small,high,0
irstd1k_000423.png,IRSTD_1k,train,1,143,medium,high,0
irstd1k_000424.png,IRSTD_1k,train,1,160,medium,mid,0
irstd1k_000425.png,IRSTD_1k,train,1,48,small,high,0
irstd1k_000428.png,IRSTD_1k,train,1,102,medium,mid,0
irstd1k_000429.png,IRSTD_1k,train,1,56,small,mid,0
irstd1k_000430.png,IRSTD_1k,train,1,64,small,mid,0
irstd1k_000431.png,IRSTD_1k,train,1,85,small,low,0
irstd1k_000434.png,IRSTD_1k,train,1,245,medium,mid,0
irstd1k_000438.png,IRSTD_1k,train,1,197,medium,low,0
irstd1k_000439.png,IRSTD_1k,train,1,184,medium,mid,0
irstd1k_000440.png,IRSTD_1k,train,1,130,medium,high,0
irstd1k_000441.png,IRSTD_1k,train,1,124,medium,low,0
irstd1k_000442.png,IRSTD_1k,train,1,144,medium,mid,0
irstd1k_000443.png,IRSTD_1k,train,1,15,tiny,mid,0
irstd1k_000444.png,IRSTD_1k,train,1,75,small,high,0
irstd1k_000445.png,IRSTD_1k,train,1,70,small,low,0
irstd1k_000446.png,IRSTD_1k,train,1,189,medium,high,0
irstd1k_000447.png,IRSTD_1k,train,1,25,tiny,mid,0
irstd1k_000448.png,IRSTD_1k,train,1,35,tiny,low,0
irstd1k_000449.png,IRSTD_1k,train,1,24,tiny,high,0
irstd1k_000450.png,IRSTD_1k,train,1,35,tiny,high,0
irstd1k_000451.png,IRSTD_1k,train,1,473,medium,low,0
irstd1k_000452.png,IRSTD_1k,train,1,49,small,low,0
irstd1k_000453.png,IRSTD_1k,train,1,339,medium,low,0
irstd1k_000454.png,IRSTD_1k,train,1,242,medium,mid,0
irstd1k_000455.png,IRSTD_1k,train,1,35,tiny,mid,0
irstd1k_000456.png,IRSTD_1k,train,1,24,tiny,high,0
irstd1k_000457.png,IRSTD_1k,train,1,39,small,mid,0
irstd1k_000459.png,IRSTD_1k,train,1,40,small,high,0
irstd1k_000460.png,IRSTD_1k,train,1,66,small,mid,0
irstd1k_000461.png,IRSTD_1k,train,1,131,medium,mid,0
irstd1k_000462.png,IRSTD_1k,train,1,110,medium,mid,0
irstd1k_000463.png,IRSTD_1k,train,1,42,small,low,0
irstd1k_000464.png,IRSTD_1k,train,1,117,medium,mid,0
irstd1k_000465.png,IRSTD_1k,train,1,120,medium,mid,0
irstd1k_000467.png,IRSTD_1k,train,1,15,tiny,mid,0
irstd1k_000468.png,IRSTD_1k,train,1,28,tiny,high,0
irstd1k_000469.png,IRSTD_1k,train,1,43,small,low,0
irstd1k_000471.png,IRSTD_1k,train,1,275,medium,high,0
irstd1k_000472.png,IRSTD_1k,train,1,70,small,mid,0
irstd1k_000474.png,IRSTD_1k,train,1,28,tiny,low,0
irstd1k_000475.png,IRSTD_1k,train,1,70,small,low,0
irstd1k_000477.png,IRSTD_1k,train,1,286,medium,low,0
irstd1k_000478.png,IRSTD_1k,train,1,32,tiny,high,0
irstd1k_000480.png,IRSTD_1k,train,1,42,small,mid,0
irstd1k_000481.png,IRSTD_1k,train,1,350,medium,mid,0
irstd1k_000482.png,IRSTD_1k,train,1,12,tiny,low,0
irstd1k_000483.png,IRSTD_1k,train,1,54,small,low,0
irstd1k_000484.png,IRSTD_1k,train,1,91,medium,high,0
irstd1k_000485.png,IRSTD_1k,train,1,551,medium,high,0
irstd1k_000486.png,IRSTD_1k,train,1,186,medium,low,0
irstd1k_000488.png,IRSTD_1k,train,1,210,medium,mid,0
irstd1k_000489.png,IRSTD_1k,train,1,70,small,high,0
irstd1k_000490.png,IRSTD_1k,train,1,70,small,high,0
irstd1k_000491.png,IRSTD_1k,train,1,108,medium,high,0
irstd1k_000492.png,IRSTD_1k,train,1,91,medium,low,0
irstd1k_000496.png,IRSTD_1k,train,1,165,medium,low,0
irstd1k_000497.png,IRSTD_1k,train,1,42,small,mid,0
irstd1k_000499.png,IRSTD_1k,train,1,78,small,high,0
irstd1k_000500.png,IRSTD_1k,train,1,64,small,high,0
irstd1k_000501.png,IRSTD_1k,train,1,49,small,low,0
irstd1k_000502.png,IRSTD_1k,train,1,141,medium,mid,0
irstd1k_000503.png,IRSTD_1k,train,1,134,medium,mid,0
irstd1k_000506.png,IRSTD_1k,train,1,28,tiny,mid,0
irstd1k_000510.png,IRSTD_1k,train,1,132,medium,low,0
irstd1k_000511.png,IRSTD_1k,train,1,179,medium,mid,0
irstd1k_000512.png,IRSTD_1k,train,1,132,medium,mid,0
irstd1k_000513.png,IRSTD_1k,train,1,598,medium,mid,0
irstd1k_000515.png,IRSTD_1k,train,1,21,tiny,mid,0
irstd1k_000519.png,IRSTD_1k,train,1,112,medium,high,0
irstd1k_000520.png,IRSTD_1k,train,1,138,medium,mid,0
irstd1k_000521.png,IRSTD_1k,train,1,60,small,high,0
irstd1k_000522.png,IRSTD_1k,train,1,136,medium,low,0
irstd1k_000523.png,IRSTD_1k,train,1,25,tiny,high,0
irstd1k_000524.png,IRSTD_1k,train,1,56,small,low,0
irstd1k_000527.png,IRSTD_1k,train,1,72,small,mid,0
irstd1k_000528.png,IRSTD_1k,train,1,442,medium,low,0
irstd1k_000529.png,IRSTD_1k,train,1,54,small,high,0
irstd1k_000530.png,IRSTD_1k,train,1,8,tiny,high,0
irstd1k_000531.png,IRSTD_1k,train,1,88,small,low,0
irstd1k_000535.png,IRSTD_1k,train,1,30,tiny,low,0
irstd1k_000536.png,IRSTD_1k,train,1,190,medium,mid,0
irstd1k_000537.png,IRSTD_1k,train,1,202,medium,low,0
irstd1k_000538.png,IRSTD_1k,train,1,64,small,high,0
irstd1k_000539.png,IRSTD_1k,train,1,140,medium,high,0
irstd1k_000540.png,IRSTD_1k,train,1,80,small,high,0
irstd1k_000541.png,IRSTD_1k,train,1,120,medium,high,0
irstd1k_000542.png,IRSTD_1k,train,1,554,medium,mid,0
irstd1k_000543.png,IRSTD_1k,train,1,160,medium,low,0
irstd1k_000546.png,IRSTD_1k,train,1,108,medium,high,0
irstd1k_000547.png,IRSTD_1k,train,1,102,medium,mid,0
irstd1k_000548.png,IRSTD_1k,train,1,114,medium,mid,0
irstd1k_000549.png,IRSTD_1k,train,1,72,small,high,0
irstd1k_000550.png,IRSTD_1k,train,1,110,medium,mid,0
irstd1k_000551.png,IRSTD_1k,train,1,305,medium,mid,0
irstd1k_000553.png,IRSTD_1k,train,1,66,small,low,0
irstd1k_000554.png,IRSTD_1k,train,1,63,small,mid,0
irstd1k_000555.png,IRSTD_1k,train,1,131,medium,low,0
irstd1k_000558.png,IRSTD_1k,train,1,63,small,mid,0
irstd1k_000560.png,IRSTD_1k,train,1,77,small,mid,0
irstd1k_000561.png,IRSTD_1k,train,1,1457,medium,low,0
irstd1k_000563.png,IRSTD_1k,train,1,10,tiny,high,0
irstd1k_000564.png,IRSTD_1k,train,1,218,medium,high,0
irstd1k_000565.png,IRSTD_1k,train,1,50,small,low,0
irstd1k_000566.png,IRSTD_1k,train,1,36,small,mid,0
irstd1k_000567.png,IRSTD_1k,train,1,135,medium,low,0
irstd1k_000568.png,IRSTD_1k,train,1,28,tiny,low,0
irstd1k_000569.png,IRSTD_1k,train,1,138,medium,mid,0
irstd1k_000570.png,IRSTD_1k,train,1,153,medium,low,0
irstd1k_000573.png,IRSTD_1k,train,1,216,medium,low,0
irstd1k_000575.png,IRSTD_1k,train,1,36,small,mid,0
irstd1k_000576.png,IRSTD_1k,train,1,68,small,mid,0
irstd1k_000577.png,IRSTD_1k,train,1,12,tiny,high,0
irstd1k_000580.png,IRSTD_1k,train,1,418,medium,mid,0
irstd1k_000581.png,IRSTD_1k,train,1,456,medium,high,0
irstd1k_000582.png,IRSTD_1k,train,1,120,medium,high,0
irstd1k_000584.png,IRSTD_1k,train,1,49,small,low,0
irstd1k_000585.png,IRSTD_1k,train,1,104,medium,low,0
irstd1k_000589.png,IRSTD_1k,train,1,45,small,mid,0
irstd1k_000590.png,IRSTD_1k,train,1,89,small,mid,0
irstd1k_000592.png,IRSTD_1k,train,1,44,small,high,0
irstd1k_000593.png,IRSTD_1k,train,1,86,small,low,0
irstd1k_000594.png,IRSTD_1k,train,1,152,medium,mid,0
irstd1k_000596.png,IRSTD_1k,train,1,24,tiny,high,0
irstd1k_000597.png,IRSTD_1k,train,1,48,small,mid,0
irstd1k_000598.png,IRSTD_1k,train,1,137,medium,mid,0
irstd1k_000599.png,IRSTD_1k,train,1,141,medium,mid,0
irstd1k_000600.png,IRSTD_1k,train,1,96,medium,low,0
irstd1k_000601.png,IRSTD_1k,train,1,78,small,mid,0
irstd1k_000602.png,IRSTD_1k,train,1,72,small,high,0
irstd1k_000603.png,IRSTD_1k,train,1,45,small,high,0
irstd1k_000605.png,IRSTD_1k,train,1,20,tiny,mid,0
irstd1k_000606.png,IRSTD_1k,train,1,163,medium,mid,0
irstd1k_000607.png,IRSTD_1k,train,1,55,small,high,0
irstd1k_000608.png,IRSTD_1k,train,1,147,medium,mid,0
irstd1k_000609.png,IRSTD_1k,train,1,40,small,low,0
irstd1k_000612.png,IRSTD_1k,train,1,130,medium,high,0
irstd1k_000613.png,IRSTD_1k,train,1,90,small,mid,0
irstd1k_000615.png,IRSTD_1k,train,1,216,medium,high,0
irstd1k_000617.png,IRSTD_1k,train,1,54,small,mid,0
irstd1k_000618.png,IRSTD_1k,train,1,12,tiny,high,0
irstd1k_000619.png,IRSTD_1k,train,1,77,small,mid,0
irstd1k_000620.png,IRSTD_1k,train,1,135,medium,high,0
irstd1k_000621.png,IRSTD_1k,train,1,61,small,high,0
irstd1k_000622.png,IRSTD_1k,train,1,40,small,high,0
irstd1k_000623.png,IRSTD_1k,train,1,84,small,high,0
irstd1k_000624.png,IRSTD_1k,train,1,84,small,high,0
irstd1k_000627.png,IRSTD_1k,train,1,6,tiny,mid,0
irstd1k_000628.png,IRSTD_1k,train,1,63,small,high,0
irstd1k_000629.png,IRSTD_1k,train,1,90,small,mid,0
irstd1k_000630.png,IRSTD_1k,train,1,510,medium,low,0
irstd1k_000631.png,IRSTD_1k,train,1,3,tiny,mid,0
irstd1k_000632.png,IRSTD_1k,train,1,40,small,low,0
irstd1k_000634.png,IRSTD_1k,train,1,9,tiny,high,0
irstd1k_000635.png,IRSTD_1k,train,1,24,tiny,mid,0
irstd1k_000637.png,IRSTD_1k,train,1,9,tiny,high,0
irstd1k_000638.png,IRSTD_1k,train,1,120,medium,mid,0
irstd1k_000640.png,IRSTD_1k,train,1,12,tiny,high,0
irstd1k_000641.png,IRSTD_1k,train,1,28,tiny,high,0
irstd1k_000643.png,IRSTD_1k,train,1,21,tiny,mid,0
irstd1k_000644.png,IRSTD_1k,train,1,45,small,high,0
irstd1k_000645.png,IRSTD_1k,train,1,42,small,low,0
irstd1k_000646.png,IRSTD_1k,train,1,63,small,high,0
irstd1k_000647.png,IRSTD_1k,train,1,40,small,low,0
irstd1k_000648.png,IRSTD_1k,train,1,1125,medium,high,0
irstd1k_000649.png,IRSTD_1k,train,1,70,small,low,0
irstd1k_000650.png,IRSTD_1k,train,1,72,small,low,0
irstd1k_000654.png,IRSTD_1k,train,1,112,medium,high,0
irstd1k_000655.png,IRSTD_1k,train,1,231,medium,mid,0
irstd1k_000656.png,IRSTD_1k,train,1,20,tiny,mid,0
irstd1k_000657.png,IRSTD_1k,train,1,136,medium,mid,0
irstd1k_000658.png,IRSTD_1k,train,1,24,tiny,mid,0
irstd1k_000660.png,IRSTD_1k,train,1,56,small,high,0
irstd1k_000661.png,IRSTD_1k,train,1,12,tiny,high,0
irstd1k_000662.png,IRSTD_1k,train,1,84,small,mid,0
irstd1k_000663.png,IRSTD_1k,train,1,45,small,low,0
irstd1k_000665.png,IRSTD_1k,train,1,105,medium,mid,0
irstd1k_000666.png,IRSTD_1k,train,1,196,medium,mid,0
irstd1k_000668.png,IRSTD_1k,train,1,25,tiny,high,0
irstd1k_000669.png,IRSTD_1k,train,1,56,small,high,0
irstd1k_000670.png,IRSTD_1k,train,1,154,medium,high,0
irstd1k_000673.png,IRSTD_1k,train,1,136,medium,mid,0
irstd1k_000674.png,IRSTD_1k,train,1,90,small,mid,0
irstd1k_000675.png,IRSTD_1k,train,1,111,medium,mid,0
irstd1k_000678.png,IRSTD_1k,train,1,210,medium,high,0
irstd1k_000680.png,IRSTD_1k,train,1,42,small,mid,0
irstd1k_000681.png,IRSTD_1k,train,1,32,tiny,high,0
irstd1k_000683.png,IRSTD_1k,train,1,46,small,low,0
irstd1k_000684.png,IRSTD_1k,train,1,160,medium,mid,0
irstd1k_000686.png,IRSTD_1k,train,1,48,small,mid,0
irstd1k_000687.png,IRSTD_1k,train,1,45,small,high,0
irstd1k_000690.png,IRSTD_1k,train,1,84,small,low,0
irstd1k_000691.png,IRSTD_1k,train,1,89,small,low,0
irstd1k_000692.png,IRSTD_1k,train,1,210,medium,low,0
irstd1k_000695.png,IRSTD_1k,train,1,84,small,mid,0
irstd1k_000697.png,IRSTD_1k,train,1,55,small,low,0
irstd1k_000698.png,IRSTD_1k,train,1,119,medium,mid,0
irstd1k_000699.png,IRSTD_1k,train,1,52,small,low,0
irstd1k_000701.png,IRSTD_1k,train,1,55,small,low,0
irstd1k_000702.png,IRSTD_1k,train,1,55,small,mid,0
irstd1k_000703.png,IRSTD_1k,train,1,25,tiny,high,0
irstd1k_000704.png,IRSTD_1k,train,1,12,tiny,high,0
irstd1k_000706.png,IRSTD_1k,train,1,50,small,high,0
irstd1k_000707.png,IRSTD_1k,train,1,16,tiny,low,0
irstd1k_000711.png,IRSTD_1k,train,1,61,small,low,0
irstd1k_000712.png,IRSTD_1k,train,1,20,tiny,high,0
irstd1k_000714.png,IRSTD_1k,train,1,153,medium,mid,0
irstd1k_000715.png,IRSTD_1k,train,1,41,small,high,0
irstd1k_000717.png,IRSTD_1k,train,1,189,medium,mid,0
irstd1k_000719.png,IRSTD_1k,train,1,209,medium,mid,0
irstd1k_000720.png,IRSTD_1k,train,1,102,medium,high,0
irstd1k_000721.png,IRSTD_1k,train,1,14,tiny,mid,0
irstd1k_000724.png,IRSTD_1k,train,1,79,small,mid,0
irstd1k_000725.png,IRSTD_1k,train,1,20,tiny,high,0
irstd1k_000726.png,IRSTD_1k,train,1,65,small,high,0
irstd1k_000727.png,IRSTD_1k,train,1,108,medium,mid,0
irstd1k_000728.png,IRSTD_1k,train,1,112,medium,high,0
irstd1k_000729.png,IRSTD_1k,train,1,42,small,mid,0
irstd1k_000730.png,IRSTD_1k,train,1,72,small,high,0
irstd1k_000731.png,IRSTD_1k,train,1,9,tiny,high,0
irstd1k_000733.png,IRSTD_1k,train,1,42,small,high,0
irstd1k_000734.png,IRSTD_1k,train,1,12,tiny,mid,0
irstd1k_000735.png,IRSTD_1k,train,1,120,medium,low,0
irstd1k_000737.png,IRSTD_1k,train,1,56,small,high,0
irstd1k_000738.png,IRSTD_1k,train,1,10,tiny,high,0
irstd1k_000739.png,IRSTD_1k,train,1,171,medium,high,0
irstd1k_000740.png,IRSTD_1k,train,1,63,small,mid,0
irstd1k_000741.png,IRSTD_1k,train,1,40,small,high,0
irstd1k_000743.png,IRSTD_1k,train,1,36,small,high,0
irstd1k_000744.png,IRSTD_1k,train,1,180,medium,mid,0
irstd1k_000745.png,IRSTD_1k,train,1,60,small,mid,0
irstd1k_000746.png,IRSTD_1k,train,1,15,tiny,low,0
irstd1k_000747.png,IRSTD_1k,train,1,36,small,mid,0
irstd1k_000748.png,IRSTD_1k,train,1,35,tiny,low,0
irstd1k_000749.png,IRSTD_1k,train,1,96,medium,low,0
irstd1k_000750.png,IRSTD_1k,train,1,403,medium,high,0
irstd1k_000751.png,IRSTD_1k,train,1,30,tiny,low,0
irstd1k_000753.png,IRSTD_1k,train,1,30,tiny,mid,0
irstd1k_000755.png,IRSTD_1k,train,1,32,tiny,mid,0
irstd1k_000757.png,IRSTD_1k,train,1,129,medium,mid,0
irstd1k_000758.png,IRSTD_1k,train,1,55,small,mid,0
irstd1k_000759.png,IRSTD_1k,train,1,161,medium,high,0
irstd1k_000760.png,IRSTD_1k,train,1,36,small,high,0
irstd1k_000762.png,IRSTD_1k,train,1,15,tiny,mid,0
irstd1k_000763.png,IRSTD_1k,train,1,24,tiny,mid,0
irstd1k_000764.png,IRSTD_1k,train,1,8,tiny,low,0
irstd1k_000765.png,IRSTD_1k,train,1,44,small,high,0
irstd1k_000766.png,IRSTD_1k,train,1,130,medium,mid,0
irstd1k_000767.png,IRSTD_1k,train,1,138,medium,mid,0
irstd1k_000769.png,IRSTD_1k,train,1,36,small,mid,0
irstd1k_000770.png,IRSTD_1k,train,1,15,tiny,low,0
irstd1k_000773.png,IRSTD_1k,train,1,28,tiny,high,0
irstd1k_000774.png,IRSTD_1k,train,1,16,tiny,low,0
irstd1k_000775.png,IRSTD_1k,train,1,18,tiny,high,0
irstd1k_000776.png,IRSTD_1k,train,1,42,small,mid,0
irstd1k_000777.png,IRSTD_1k,train,1,12,tiny,mid,0
irstd1k_000778.png,IRSTD_1k,train,1,72,small,high,0
irstd1k_000779.png,IRSTD_1k,train,1,66,small,mid,0
irstd1k_000780.png,IRSTD_1k,train,1,24,tiny,low,0
irstd1k_000782.png,IRSTD_1k,train,1,76,small,low,0
irstd1k_000783.png,IRSTD_1k,train,1,54,small,high,0
irstd1k_000785.png,IRSTD_1k,train,1,49,small,mid,0
irstd1k_000786.png,IRSTD_1k,train,1,42,small,low,0
irstd1k_000787.png,IRSTD_1k,train,1,36,small,mid,0
irstd1k_000788.png,IRSTD_1k,train,1,8,tiny,low,0
irstd1k_000789.png,IRSTD_1k,train,1,9,tiny,mid,0
irstd1k_000790.png,IRSTD_1k,train,1,20,tiny,low,0
irstd1k_000792.png,IRSTD_1k,train,1,53,small,high,0
irstd1k_000795.png,IRSTD_1k,train,1,192,medium,low,0
irstd1k_000796.png,IRSTD_1k,train,1,48,small,mid,0
irstd1k_000797.png,IRSTD_1k,train,1,45,small,mid,0
irstd1k_000800.png,IRSTD_1k,train,1,27,tiny,low,0
irstd1k_000802.png,IRSTD_1k,train,1,20,tiny,mid,0
irstd1k_000803.png,IRSTD_1k,train,1,86,small,mid,0
irstd1k_000804.png,IRSTD_1k,train,1,115,medium,high,0
irstd1k_000805.png,IRSTD_1k,train,1,35,tiny,mid,0
irstd1k_000806.png,IRSTD_1k,train,1,63,small,mid,0
irstd1k_000807.png,IRSTD_1k,train,1,80,small,high,0
irstd1k_000808.png,IRSTD_1k,train,1,315,medium,low,0
irstd1k_000809.png,IRSTD_1k,train,1,170,medium,low,0
irstd1k_000810.png,IRSTD_1k,train,1,33,tiny,high,0
irstd1k_000811.png,IRSTD_1k,train,1,168,medium,high,0
irstd1k_000812.png,IRSTD_1k,train,1,6,tiny,high,0
irstd1k_000813.png,IRSTD_1k,train,1,30,tiny,mid,0
irstd1k_000814.png,IRSTD_1k,train,1,153,medium,high,0
irstd1k_000816.png,IRSTD_1k,train,1,118,medium,mid,0
irstd1k_000820.png,IRSTD_1k,train,1,24,tiny,high,0
irstd1k_000821.png,IRSTD_1k,train,1,63,small,low,0
irstd1k_000823.png,IRSTD_1k,train,1,49,small,low,0
irstd1k_000824.png,IRSTD_1k,train,1,16,tiny,mid,0
irstd1k_000825.png,IRSTD_1k,train,1,54,small,mid,0
irstd1k_000827.png,IRSTD_1k,train,1,281,medium,low,0
irstd1k_000828.png,IRSTD_1k,train,1,24,tiny,low,0
irstd1k_000829.png,IRSTD_1k,train,1,20,tiny,high,0
irstd1k_000830.png,IRSTD_1k,train,1,168,medium,mid,0
irstd1k_000831.png,IRSTD_1k,train,1,20,tiny,high,0
irstd1k_000833.png,IRSTD_1k,train,1,12,tiny,high,0
irstd1k_000834.png,IRSTD_1k,train,1,45,small,low,0
irstd1k_000835.png,IRSTD_1k,train,1,93,medium,mid,0
irstd1k_000836.png,IRSTD_1k,train,1,60,small,mid,0
irstd1k_000837.png,IRSTD_1k,train,1,212,medium,high,0
irstd1k_000840.png,IRSTD_1k,train,1,36,small,high,0
irstd1k_000843.png,IRSTD_1k,train,1,48,small,mid,0
irstd1k_000844.png,IRSTD_1k,train,1,182,medium,high,0
irstd1k_000846.png,IRSTD_1k,train,1,60,small,low,0
irstd1k_000849.png,IRSTD_1k,train,1,12,tiny,high,0
irstd1k_000850.png,IRSTD_1k,train,1,35,tiny,mid,0
irstd1k_000851.png,IRSTD_1k,train,1,65,small,high,0
irstd1k_000852.png,IRSTD_1k,train,1,100,medium,mid,0
irstd1k_000853.png,IRSTD_1k,train,1,74,small,high,0
irstd1k_000854.png,IRSTD_1k,train,1,60,small,mid,0
irstd1k_000855.png,IRSTD_1k,train,1,198,medium,high,0
irstd1k_000862.png,IRSTD_1k,train,1,24,tiny,high,0
irstd1k_000863.png,IRSTD_1k,train,1,103,medium,mid,0
irstd1k_000865.png,IRSTD_1k,train,1,12,tiny,high,0
irstd1k_000867.png,IRSTD_1k,train,1,484,medium,mid,0
irstd1k_000868.png,IRSTD_1k,train,1,528,medium,high,0
irstd1k_000869.png,IRSTD_1k,train,1,80,small,high,0
irstd1k_000870.png,IRSTD_1k,train,1,225,medium,mid,0
irstd1k_000871.png,IRSTD_1k,train,1,20,tiny,high,0
irstd1k_000872.png,IRSTD_1k,train,1,189,medium,low,0
irstd1k_000873.png,IRSTD_1k,train,1,12,tiny,high,0
irstd1k_000874.png,IRSTD_1k,train,1,126,medium,high,0
irstd1k_000875.png,IRSTD_1k,train,1,48,small,low,0
irstd1k_000876.png,IRSTD_1k,train,1,104,medium,low,0
irstd1k_000877.png,IRSTD_1k,train,1,66,small,mid,0
irstd1k_000878.png,IRSTD_1k,train,1,20,tiny,mid,0
irstd1k_000879.png,IRSTD_1k,train,1,45,small,high,0
irstd1k_000880.png,IRSTD_1k,train,1,208,medium,mid,0
irstd1k_000882.png,IRSTD_1k,train,1,12,tiny,high,0
irstd1k_000884.png,IRSTD_1k,train,1,35,tiny,mid,0
irstd1k_000886.png,IRSTD_1k,train,1,96,medium,mid,0
irstd1k_000887.png,IRSTD_1k,train,1,325,medium,high,0
irstd1k_000890.png,IRSTD_1k,train,1,28,tiny,high,0
irstd1k_000891.png,IRSTD_1k,train,1,18,tiny,high,0
irstd1k_000892.png,IRSTD_1k,train,1,56,small,high,0
irstd1k_000895.png,IRSTD_1k,train,1,34,tiny,low,0
irstd1k_000897.png,IRSTD_1k,train,1,54,small,mid,0
irstd1k_000898.png,IRSTD_1k,train,1,84,small,mid,0
irstd1k_000899.png,IRSTD_1k,train,1,18,tiny,mid,0
irstd1k_000900.png,IRSTD_1k,train,1,27,tiny,low,0
irstd1k_000902.png,IRSTD_1k,train,1,207,medium,mid,0
irstd1k_000910.png,IRSTD_1k,train,1,62,small,low,0
irstd1k_000912.png,IRSTD_1k,train,1,24,tiny,mid,0
irstd1k_000913.png,IRSTD_1k,train,1,151,medium,low,0
irstd1k_000914.png,IRSTD_1k,train,1,36,small,high,0
irstd1k_000915.png,IRSTD_1k,train,1,24,tiny,high,0
irstd1k_000917.png,IRSTD_1k,train,1,30,tiny,mid,0
irstd1k_000918.png,IRSTD_1k,train,1,40,small,mid,0
irstd1k_000919.png,IRSTD_1k,train,1,98,medium,high,0
irstd1k_000920.png,IRSTD_1k,train,1,165,medium,high,0
irstd1k_000924.png,IRSTD_1k,train,1,229,medium,mid,0
irstd1k_000925.png,IRSTD_1k,train,1,104,medium,high,0
irstd1k_000926.png,IRSTD_1k,train,1,16,tiny,mid,0
irstd1k_000927.png,IRSTD_1k,train,1,27,tiny,high,0
irstd1k_000928.png,IRSTD_1k,train,1,207,medium,high,0
irstd1k_000929.png,IRSTD_1k,train,1,73,small,low,0
irstd1k_000931.png,IRSTD_1k,train,1,44,small,high,0
irstd1k_000934.png,IRSTD_1k,train,1,324,medium,mid,0
irstd1k_000935.png,IRSTD_1k,train,1,12,tiny,high,0
irstd1k_000936.png,IRSTD_1k,train,1,110,medium,low,0
irstd1k_000937.png,IRSTD_1k,train,1,49,small,mid,0
irstd1k_000938.png,IRSTD_1k,train,1,54,small,high,0
irstd1k_000939.png,IRSTD_1k,train,1,36,small,high,0
irstd1k_000941.png,IRSTD_1k,train,1,91,medium,low,0
irstd1k_000943.png,IRSTD_1k,train,1,42,small,mid,0
irstd1k_000944.png,IRSTD_1k,train,1,30,tiny,high,0
irstd1k_000946.png,IRSTD_1k,train,1,97,medium,mid,0
irstd1k_000948.png,IRSTD_1k,train,1,29,tiny,high,0
irstd1k_000951.png,IRSTD_1k,train,1,48,small,high,0
irstd1k_000954.png,IRSTD_1k,train,1,90,small,mid,0
irstd1k_000955.png,IRSTD_1k,train,1,114,medium,low,0
irstd1k_000957.png,IRSTD_1k,train,1,42,small,high,0
irstd1k_000961.png,IRSTD_1k,train,1,25,tiny,high,0
irstd1k_000962.png,IRSTD_1k,train,1,40,small,mid,0
irstd1k_000963.png,IRSTD_1k,train,1,224,medium,low,0
irstd1k_000964.png,IRSTD_1k,train,1,24,tiny,mid,0
irstd1k_000965.png,IRSTD_1k,train,1,91,medium,mid,0
irstd1k_000968.png,IRSTD_1k,train,1,56,small,mid,0
irstd1k_000970.png,IRSTD_1k,train,1,41,small,high,0
irstd1k_000971.png,IRSTD_1k,train,1,9,tiny,high,0
irstd1k_000972.png,IRSTD_1k,train,1,56,small,high,0
irstd1k_000973.png,IRSTD_1k,train,1,80,small,low,0
irstd1k_000974.png,IRSTD_1k,train,1,40,small,mid,0
irstd1k_000976.png,IRSTD_1k,train,1,90,small,low,0
irstd1k_000979.png,IRSTD_1k,train,1,72,small,mid,0
